clipID,studentID,helpRequestCount,attemptCount,rightStepCount,notRightStepCount,wrongStepCount,bugStepCount,DidNotThinkBeforeHelpRequest,ThoughtBeforeHelpRequest,ReadingHelpMessage,ScanningHelpMessage,SearchingForBottomOutHint,ThoughtBeforeStepAttempt,GuessingStep,ThoughtAboutDuringLastStep,ThoughtAboutStepButFlawInProcedure,GuessingStepWithValuesFromProblem,DidNotReadErrorMessage,ReadErrorMessage,ThoughtAboutError,SwitchedContextBeforeRight,RepeatedStep,SameAnswerDifferentContext,SameAnswerSameContextDifferentAction,SimilarAnswerInputs,NotRepeatedStep,DidNotSwitchContext,sameWrongAnswerDifferentContext,repeatedSimilarAnswers,notRightSimilarNotRightSameAnswerDiffContext,repeatedWrongGuessesPattern,notRightSimilarNotRightGuess,bottomOutNotRightSimilarNotRight,notRightSameDiffNotRightContextSwitch,bugSameDiffRightBug,isNotRightSimilarNotRightContextSwitchNotRight,isNotRightContextSwitchNotRightSimilarNotRight,notRightSimilarNotRightQuickHelpNotRight,helpRepeatedNotRightOneSimilar,repeatedNotRightOneSimilarQuickHelp
196730,AQfVkV1aEx,0,5,3,2,0,2,0,0,0,0,0,3,0,1,2,0,1,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
75971,iyLqACAFyl,0,5,5,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
76053,iyLqACAFyl,0,5,5,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
196577,AQfVkV1aEx,1,9,8,1,1,0,0,0,0,0,1,5,4,0,0,0,0,0,0,0,0,0,0,3,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0
90321,Ugr5eIIEf0,0,5,3,2,0,2,0,0,0,0,0,4,0,0,2,0,0,1,1,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
156658,N6Ax4SKe470,1,4,3,1,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4947,N2oNLCndtam,0,5,3,2,1,1,0,0,0,0,0,2,2,0,0,0,1,0,1,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
138827,N5LMy832c47,0,5,3,2,0,2,0,0,0,0,0,4,0,0,2,0,0,2,2,1,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
123714,N0jSb6S70X1,0,5,5,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192122,N9493h91NUB,0,5,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
184155,N8ZPoEJbXB7,0,5,4,1,0,1,0,0,0,0,0,4,0,0,1,0,0,1,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5143,N2oNLCndtam,0,5,4,1,0,1,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
280610,z9svx3mA4s,0,5,4,1,0,1,0,0,0,0,0,3,1,0,1,0,0,1,1,0,1,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
172732,N879eYkR2Wu,0,5,3,2,1,1,0,0,0,0,0,4,0,0,1,0,1,0,2,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
398421,XJyS25Yg27,0,5,5,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173072,N879eYkR2Wu,0,5,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192189,N9493h91NUB,0,5,4,1,0,1,0,0,0,0,0,3,1,0,1,0,0,1,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225452,XNEgfvXx50,0,5,5,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225600,XNEgfvXx50,0,5,4,1,0,1,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
225564,XNEgfvXx50,0,5,4,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,1,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
240636,N3hSu07XfGd,0,5,4,1,0,1,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207608,F25axtfCKG,0,5,2,3,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
341704,c1zVCHxCEz,0,10,10,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,3,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5075,N2oNLCndtam,1,4,4,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
139189,N5LMy832c47,1,4,1,3,3,0,1,0,0,0,1,2,1,0,0,0,0,0,2,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
117938,yDO9pl8GC0,0,5,5,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123904,N0jSb6S70X1,0,5,3,2,1,1,0,0,0,0,0,4,0,0,1,0,1,0,1,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59211,b2W4ZO3uLV,0,5,0,5,0,5,0,0,0,0,0,1,3,0,1,3,3,1,1,3,1,3,0,0,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0
398649,XJyS25Yg27,0,5,5,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82595,QER9PsCgBT,0,5,5,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210610,PpTLi2Qz8E,0,5,4,1,0,1,0,0,0,0,0,3,1,0,1,0,0,1,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
75955,iyLqACAFyl,0,5,4,1,0,1,0,0,0,0,0,3,0,1,1,0,0,1,1,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
184364,N8ZPoEJbXB7,0,5,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156290,N6Ax4SKe470,4,6,4,2,2,0,1,3,0,2,1,1,4,0,0,0,0,0,2,3,1,0,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
210598,PpTLi2Qz8E,0,10,10,0,0,0,0,0,0,0,0,4,3,2,0,0,0,0,0,0,0,0,0,4,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0
27090,N5ey2xUDZTA,0,5,3,2,1,1,0,0,0,0,0,3,1,0,1,0,0,1,1,1,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71374,g209g5Vve6,2,3,1,2,2,0,0,1,1,0,1,2,1,0,0,0,0,0,1,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
196511,AQfVkV1aEx,0,5,5,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
210556,PpTLi2Qz8E,0,10,5,5,1,4,0,0,0,0,0,4,4,1,1,2,3,1,2,0,0,0,0,0,9,5,0,0,0,1,0,0,0,0,0,0,0,0,0
4908,N2oNLCndtam,1,4,0,4,4,0,1,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1
59164,b2W4ZO3uLV,2,8,0,8,8,0,1,1,2,0,0,2,5,0,0,0,0,0,1,6,1,1,0,1,6,3,1,0,0,0,0,0,0,0,1,0,0,1,0
5131,N2oNLCndtam,0,5,5,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5346,N2oNLCndtam,0,5,3,2,2,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26869,N5ey2xUDZTA,0,5,5,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
156606,N6Ax4SKe470,0,5,3,2,0,2,0,0,0,0,0,3,1,0,2,0,0,1,1,0,1,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
280855,z9svx3mA4s,0,5,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341610,c1zVCHxCEz,0,5,5,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90310,Ugr5eIIEf0,0,5,3,2,2,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90491,Ugr5eIIEf0,2,8,0,8,7,1,2,0,0,1,1,2,5,0,1,0,1,0,1,4,2,0,0,0,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0
156554,N6Ax4SKe470,0,10,8,2,1,1,0,0,0,0,0,4,4,1,1,0,1,0,1,0,0,0,0,1,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0
5556,N2oNLCndtam,0,4,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
210731,PpTLi2Qz8E,0,5,0,5,3,2,0,0,0,0,0,4,0,0,2,0,0,2,4,0,0,0,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
90781,Ugr5eIIEf0,1,4,4,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
398350,XJyS25Yg27,0,5,4,1,0,1,0,0,0,0,0,4,0,0,1,0,0,1,1,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
191946,N9493h91NUB,2,8,4,4,4,0,2,0,0,1,1,2,5,0,0,0,0,0,0,0,0,0,0,4,7,7,0,1,0,1,1,1,0,0,0,0,0,1,1
5500,N2oNLCndtam,0,5,2,3,1,2,0,0,0,0,0,3,1,0,1,0,0,1,2,1,1,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
76025,iyLqACAFyl,0,5,4,1,1,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
210584,PpTLi2Qz8E,0,5,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
44717,N8rsfNQdio8,0,5,4,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139258,N5LMy832c47,0,5,5,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76066,iyLqACAFyl,0,5,5,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59007,b2W4ZO3uLV,0,5,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4922,N2oNLCndtam,2,8,2,6,6,0,2,0,1,0,1,4,2,1,0,0,0,0,2,0,0,0,0,3,7,7,0,1,0,0,0,0,0,0,0,0,1,0,1
27539,N5ey2xUDZTA,0,5,2,3,3,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
71184,g209g5Vve6,1,4,4,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
210715,PpTLi2Qz8E,0,5,5,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
124244,N0jSb6S70X1,1,4,2,2,2,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
70982,g209g5Vve6,0,5,2,3,1,2,0,0,0,0,0,4,0,0,2,0,0,2,3,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
27064,N5ey2xUDZTA,0,5,5,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5335,N2oNLCndtam,0,5,3,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,1,1,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
240534,N3hSu07XfGd,1,9,7,2,2,0,1,0,0,0,1,2,6,0,0,0,0,0,1,0,0,0,0,5,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0
44955,N8rsfNQdio8,0,10,10,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,7,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0
5063,N2oNLCndtam,0,5,5,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210356,PpTLi2Qz8E,1,4,1,3,3,0,1,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
240754,N3hSu07XfGd,0,5,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
201192,C18qWKq212,0,5,4,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
123866,N0jSb6S70X1,1,4,2,2,2,0,0,1,0,0,1,1,2,0,0,0,0,0,2,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
44487,N8rsfNQdio8,2,3,3,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124078,N0jSb6S70X1,1,4,1,3,3,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,1,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0
138791,N5LMy832c47,0,5,5,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341297,c1zVCHxCEz,1,4,3,1,0,1,0,1,0,0,0,1,2,0,0,1,0,1,1,1,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201333,C18qWKq212,0,5,4,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210654,PpTLi2Qz8E,1,9,8,1,1,0,0,1,1,0,0,5,3,0,0,0,0,0,0,1,0,0,0,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0
82373,QER9PsCgBT,2,3,3,0,0,0,0,1,0,1,1,2,1,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75983,iyLqACAFyl,0,5,4,1,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240546,N3hSu07XfGd,0,5,4,1,0,1,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280621,z9svx3mA4s,0,15,12,3,3,0,0,0,0,0,0,3,11,0,0,0,0,0,1,0,2,0,0,10,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0
58933,b2W4ZO3uLV,0,5,3,2,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
210177,PpTLi2Qz8E,0,5,3,2,2,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27220,N5ey2xUDZTA,2,3,0,3,0,3,0,1,1,0,1,1,2,0,1,2,1,1,1,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71198,g209g5Vve6,0,5,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76153,iyLqACAFyl,0,3,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82252,QER9PsCgBT,0,10,9,1,0,1,0,0,0,0,0,4,5,0,1,0,0,0,0,0,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
44939,N8rsfNQdio8,0,5,4,1,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59050,b2W4ZO3uLV,0,5,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82278,QER9PsCgBT,0,5,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
156789,N6Ax4SKe470,1,4,4,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
210370,PpTLi2Qz8E,0,5,4,1,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
200934,C18qWKq212,0,5,4,1,1,0,0,0,0,0,0,3,1,0,0,0,0,0,1,1,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
59315,b2W4ZO3uLV,1,4,1,3,3,0,1,0,0,1,0,3,0,0,0,0,0,0,2,0,2,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
124290,N0jSb6S70X1,0,5,5,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
240791,N3hSu07XfGd,1,9,4,5,2,3,1,0,0,0,1,3,5,0,1,2,3,0,2,0,0,1,0,5,8,6,0,1,0,0,1,1,0,0,0,0,0,0,0
82576,QER9PsCgBT,0,5,4,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,1,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
117754,yDO9pl8GC0,1,4,1,3,0,3,0,0,0,1,0,4,0,0,3,0,2,0,2,0,1,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
5100,N2oNLCndtam,1,4,1,3,3,0,1,0,0,1,0,3,0,0,0,0,0,0,2,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
341624,c1zVCHxCEz,0,5,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
156313,N6Ax4SKe470,0,5,5,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
156669,N6Ax4SKe470,0,5,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184235,N8ZPoEJbXB7,0,5,2,3,2,1,0,0,0,0,0,3,1,0,0,0,0,1,3,2,2,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
156619,N6Ax4SKe470,0,10,10,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,6,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
156256,N6Ax4SKe470,1,4,3,1,1,0,1,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58867,b2W4ZO3uLV,1,9,7,2,2,0,1,0,0,0,1,1,7,0,0,0,0,0,0,1,0,0,0,4,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0
124209,N0jSb6S70X1,0,5,4,1,0,1,0,0,0,0,0,1,3,0,0,0,1,0,0,1,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
75834,iyLqACAFyl,0,5,5,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27314,N5ey2xUDZTA,0,5,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240666,N3hSu07XfGd,0,5,3,2,2,0,0,0,0,0,0,3,1,0,0,0,0,0,2,2,1,1,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0
191904,N9493h91NUB,1,4,3,1,1,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
117905,yDO9pl8GC0,0,5,5,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225537,XNEgfvXx50,0,5,4,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
341354,c1zVCHxCEz,1,4,2,2,0,2,0,1,0,0,1,2,1,0,1,0,1,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
225667,XNEgfvXx50,0,5,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5216,N2oNLCndtam,0,5,5,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196251,AQfVkV1aEx,0,5,3,2,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
59129,b2W4ZO3uLV,0,5,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
225803,XNEgfvXx50,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59095,b2W4ZO3uLV,0,5,4,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27115,N5ey2xUDZTA,0,10,10,0,0,0,0,0,0,0,0,5,3,1,0,0,0,0,0,0,0,0,0,5,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0
184674,N8ZPoEJbXB7,0,5,5,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
173047,N879eYkR2Wu,0,5,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139010,N5LMy832c47,0,5,4,1,0,1,0,0,0,0,0,4,0,0,1,0,0,1,1,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4973,N2oNLCndtam,0,5,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196647,AQfVkV1aEx,0,5,3,2,1,1,0,0,0,0,0,3,1,0,1,0,0,1,1,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
210343,PpTLi2Qz8E,0,5,4,1,1,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,1,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
173020,N879eYkR2Wu,0,5,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27174,N5ey2xUDZTA,0,10,0,10,3,7,0,0,0,0,0,1,8,0,1,5,5,1,1,8,1,8,0,0,8,1,1,0,0,1,0,0,1,0,0,0,0,0,0
123700,N0jSb6S70X1,0,5,3,2,0,2,0,0,0,0,0,3,1,0,1,0,1,1,2,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
124030,N0jSb6S70X1,0,5,2,3,3,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
184771,N8ZPoEJbXB7,0,5,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210777,PpTLi2Qz8E,0,5,2,3,3,0,0,0,0,0,0,3,1,0,0,0,0,0,2,0,1,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
75845,iyLqACAFyl,0,5,5,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172924,N879eYkR2Wu,0,5,3,2,0,2,0,0,0,0,0,4,0,0,2,0,0,2,2,0,0,0,0,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
210331,PpTLi2Qz8E,0,5,1,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,3,1,0,0,0,1,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0
280710,z9svx3mA4s,0,5,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
123725,N0jSb6S70X1,0,5,4,1,0,1,0,0,0,0,0,1,3,0,1,0,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
173061,N879eYkR2Wu,0,5,4,1,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76093,iyLqACAFyl,0,5,5,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
